,metric_name,mean_0,mean_1,var_0,var_1,delta,lift,test_name,pvalue,statistic
0,Average Revenue per Paying User Without Cancelation,3297.0482220879217,3302.669182850449,9120890.860677887,4236925.200281806,5.620960762527375,0.0017048463910448325,mann_whitney,0.8325932776889422,3812849113.0
0,Average Revenuer Per User Without Cancelllations,686.4118187469916,697.0226797105023,10912882.982579893,6053135.519122142,10.610860963510731,0.015458447354359802,t_test,0.44670259358077014,-0.7609255002952628
0,Canceled Orders per Orders,0.09665677325418603,0.09783832470164378,0.05672871706264367,0.05424657202360651,0.0011815514474577404,0.012224197101537005,prop_test,0.6686850033064093,-0.42795346129275325
0,Average Order Value,1.5972180972180972,1.5704277105482338,0.726081401132068,0.3312695422039605,-0.02679038666986333,-0.016773154972714508,t_test,1.42784965842518e-14,7.694501621667749
